CompanyLogo,Company,Code,Rank,MarketCap,Country,Categories,Description
https://companiesmarketcap.com/img/company-logos/256/AVPT.png,AvePoint,AVPT,#4279,$1.85 B,🇺🇸 USA,"Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/PHIN.png,PHINIA,PHIN,#4280,$1.85 B,🇺🇸 USA,"Manufacturing, parts, Automotive Suppliers",No description
https://companiesmarketcap.com/img/company-logos/256/KARURVYSYA.NS.png,Karur Vysya Bank,KARURVYSYA.NS,#4281,$1.84 B,🇮🇳 India,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/SCL.png,Stepan Company,SCL,#4282,$1.84 B,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/3899.HK.png,CIMC Enric,3899.HK,#4283,$1.84 B,🇨🇳 China,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/AMBER.NS.png,Amber Enterprises India,AMBER.NS,#4284,$1.84 B,🇮🇳 India,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/LILA.png,Liberty Latin America,LILA,#4285,$1.84 B,🇺🇸 USA,Telecommunication,No description
https://companiesmarketcap.com/img/company-logos/256/MXL.png,MaxLinear,MXL,#4286,$1.84 B,🇺🇸 USA,"Tech Hardware, Tech, Electronics",No description
https://companiesmarketcap.com/img/company-logos/256/CPRX.png,Catalyst Pharmaceuticals,CPRX,#4287,$1.84 B,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/VAMO3.SA.png,"Vamos Locação de Caminhões, Máquinas e Equipamentos S.A.",VAMO3.SA,#4288,$1.84 B,🇧🇷 Brazil,& Leasing Services,No description
https://companiesmarketcap.com/img/company-logos/256/AG.png,First Majestic Silver,AG,#4289,$1.84 B,🇨🇦 Canada,"Mining, Silver Mining",No description
https://companiesmarketcap.com/img/company-logos/256/TNC.png,Tennant Company,TNC,#4290,$1.84 B,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/CBE.PA.png,Robertet,CBE.PA,#4291,$1.83 B,🇫🇷 France,& Fragrances,Robertet Group is a French fragrance and flavor manufacturer that specializes in natural raw materials.
https://companiesmarketcap.com/img/company-logos/256/HR-UN.TO.png,H&R REIT,HR-UN.TO,#4292,$1.83 B,🇨🇦 Canada,"Real estate, Investment, REITs",No description
https://companiesmarketcap.com/img/company-logos/256/FOXF.png,Fox Factory Holding,FOXF,#4293,$1.83 B,🇺🇸 USA,"Manufacturing, parts",No description
https://companiesmarketcap.com/img/company-logos/256/EMBLA.CO.png,Embla Medical,EMBLA.CO,#4294,$1.83 B,🇮🇸 Iceland,devices,No description
https://companiesmarketcap.com/img/company-logos/256/DNN.png,Denison Mines,DNN,#4295,$1.83 B,🇨🇦 Canada,"Mining, Uranium, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/7984.T.png,Kokuyo,7984.T,#4296,$1.83 B,🇯🇵 Japan,Manufacturing,No description
https://companiesmarketcap.com/img/company-logos/256/0142.HK.png,First Pacific Company,0142.HK,#4297,$1.83 B,🇭🇰 Hong Kong,Investment,No description
https://companiesmarketcap.com/img/company-logos/256/MGLU3.SA.png,Magazine Luíza,MGLU3.SA,#4298,$1.83 B,🇧🇷 Brazil,Retail,No description
https://companiesmarketcap.com/img/company-logos/256/TWEKA.AS.png,TKH Group,TWEKA.AS,#4299,$1.83 B,🇳🇱 Netherlands,"Telecommunications equipment, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/FUSN.png,Fusion Pharmaceuticals,FUSN,#4300,$1.83 B,🇨🇦 Canada,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/FBK.png,FB Financial,FBK,#4301,$1.82 B,🇺🇸 USA,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/DCMSHRIRAM.NS.png,DCM Shriram,DCMSHRIRAM.NS,#4302,$1.82 B,🇮🇳 India,"Chemicals, Agriculture",No description
https://companiesmarketcap.com/img/company-logos/256/NBTB.png,NBT Bancorp,NBTB,#4303,$1.82 B,🇺🇸 USA,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/ARVN.png,Arvinas,ARVN,#4304,$1.82 B,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/3030.SR.png,Saudi Cement Company,3030.SR,#4305,$1.82 B,🇸🇦 Saudi Arabia,"Cement, Building materials",No description
https://companiesmarketcap.com/img/company-logos/256/EXCL.JK.png,XL Axiata,EXCL.JK,#4306,$1.82 B,🇮🇩 Indonesia,Telecommunication,"PT XL Axiata Tbk, formerly called PT Excelcomindo Pratama Tbk, is the second largest mobile telecommunications company in Indonesia."
https://companiesmarketcap.com/img/company-logos/256/TFI.PA.png,TF1,TFI.PA,#4308,$1.82 B,🇫🇷 France,"Media/Press, Entertainment","French television 1, better known by its acronym TF1, is the first and oldest French national general-interest television channel."
https://companiesmarketcap.com/img/company-logos/256/GCMG.png,Grosvenor Capital Management,GCMG,#4309,$1.82 B,🇺🇸 USA,"Investment, Management",No description
https://companiesmarketcap.com/img/company-logos/256/ZUGN.SW.png,Zug Estates Holding,ZUGN.SW,#4310,$1.82 B,🇨🇭 Switzerland,Real estate,No description
https://companiesmarketcap.com/img/company-logos/256/BKE.png,Buckle,BKE,#4311,$1.82 B,🇺🇸 USA,"Clothing, Retail",No description
https://companiesmarketcap.com/img/company-logos/256/AHR.png,American Healthcare REIT,AHR,#4312,$1.82 B,🇺🇸 USA,"REITs, Real estate, Investment",No description
https://companiesmarketcap.com/img/company-logos/256/HAS.L.png,Hays plc,HAS.L,#4307,$1.82 B,🇬🇧 UK,"Professional services, Staffing & Employment Services",No description
https://companiesmarketcap.com/img/company-logos/256/CMRE.png,Costamare,CMRE,#4314,$1.82 B,🇲🇨 Monaco,"Transportation, Maritime transportation",No description
https://companiesmarketcap.com/img/company-logos/256/AMN.png,AMN Healthcare Services,AMN,#4315,$1.81 B,🇺🇸 USA,"Healthcare, Staffing & Employment Services, Professional services",No description
https://companiesmarketcap.com/img/company-logos/256/NWLI.png,National Western Life,NWLI,#4316,$1.81 B,🇺🇸 USA,Insurance,No description
https://companiesmarketcap.com/img/company-logos/256/2080.SR.png,Gasco (National Gas and Industrialization Company),2080.SR,#4313,$1.82 B,🇸🇦 Saudi Arabia,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/OLECTRA.NS.png,Olectra Greentech,OLECTRA.NS,#4317,$1.81 B,🇮🇳 India,"Electric Vehicles, Specialty Vehicles, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/TBS.JO.png,Tiger Brands,TBS.JO,#4318,$1.81 B,🇿🇦 South Africa,Food,No description
https://companiesmarketcap.com/img/company-logos/256/EVO.png,Evotec,EVO,#4319,$1.81 B,🇩🇪 Germany,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/PROK.png,ProKidney,PROK,#4320,$1.81 B,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/NVCR.png,Novocure,NVCR,#4321,$1.80 B,Jersey,Biotech,No description
https://companiesmarketcap.com/img/company-logos/256/AMPH.png,Amphastar Pharmaceuticals,AMPH,#4322,$1.80 B,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/MRCY.png,Mercury Systems,MRCY,#4323,$1.80 B,🇺🇸 USA,"Aerospace, Defense contractors",No description
https://companiesmarketcap.com/img/company-logos/256/CABO.png,Cable One,CABO,#4324,$1.80 B,🇺🇸 USA,Telecommunication,"Cable One, Inc. also known as Sparklight is an American Internet and cable service provider."
https://companiesmarketcap.com/img/company-logos/256/SK6U.SI.png,Paragon REIT,SK6U.SI,#4325,$1.80 B,🇸🇬 Singapore,"Real estate, Investment, REITs",No description
https://companiesmarketcap.com/img/company-logos/256/NIND.KW.png,National Industries Group Holding,NIND.KW,#4327,$1.80 B,🇰🇼 Kuwait,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/KAR.png,OPENLANE Corporate,KAR,#4328,$1.80 B,🇺🇸 USA,"Car retail, Used car retailer, Retail",No description
https://companiesmarketcap.com/img/company-logos/256/GPIL.NS.png,Godawari Power & Ispat,GPIL.NS,#4326,$1.80 B,🇮🇳 India,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/TABAK.PR.png,Philip Morris ČR,TABAK.PR,#4329,$1.80 B,🇨🇿 Czech Republic,Tobacco,No description
https://companiesmarketcap.com/img/company-logos/256/STRS.TA.png,Strauss Group,STRS.TA,#4330,$1.80 B,🇮🇱 Israel,Food,No description
https://companiesmarketcap.com/img/company-logos/256/BRG.OL.png,Borregaard,BRG.OL,#4331,$1.79 B,🇳🇴 Norway,"Chemicals, Biofuel",No description
https://companiesmarketcap.com/img/company-logos/256/COMP.png,Compass,COMP,#4332,$1.79 B,🇺🇸 USA,"Real estate, Software, Tech",No description
https://companiesmarketcap.com/img/company-logos/256/NAMS.png,NewAmsterdam Pharma Company,NAMS,#4333,$1.79 B,🇳🇱 Netherlands,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/IGRD.QA.png,Estithmar Holding,IGRD.QA,#4334,$1.79 B,🇶🇦 Qatar,Conglomerate,No description
https://companiesmarketcap.com/img/company-logos/256/HLX.png,Helix Energy Solutions,HLX,#4335,$1.79 B,🇺🇸 USA,"Oil & Gas Equipment & Services, Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/SFL.png,SFL Corp,SFL,#4338,$1.79 B,🇧🇲 Bermuda,"Transportation, Maritime transportation, Container shipping",No description
https://companiesmarketcap.com/img/company-logos/256/SSPG.L.png,SSP Group,SSPG.L,#4336,$1.79 B,🇬🇧 UK,"Restaurant chains, Food",No description
https://companiesmarketcap.com/img/company-logos/256/TRMK.png,Trustmark,TRMK,#4340,$1.79 B,🇺🇸 USA,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/ISMEN.IS.png,Is Yatirim Menkul Degerler Anonim Sirketi,ISMEN.IS,#4339,$1.79 B,🇹🇷 Turkey,"Banks, Financial services, Investment",No description
https://companiesmarketcap.com/img/company-logos/256/CHENNPETRO.NS.png,Chennai Petroleum,CHENNPETRO.NS,#4337,$1.79 B,🇮🇳 India,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/EXPI.png,eXp World Holdings,EXPI,#4341,$1.78 B,🇺🇸 USA,Real estate,No description
https://companiesmarketcap.com/img/company-logos/256/MONT.BR.png,Montea Comm,MONT.BR,#4342,$1.78 B,🇧🇪 Belgium,Real estate,No description
https://companiesmarketcap.com/img/company-logos/256/GAMA.L.png,Gamma Communications,GAMA.L,#4343,$1.78 B,🇬🇧 UK,Telecommunication,No description
https://companiesmarketcap.com/img/company-logos/256/JBI.png,Janus International Group,JBI,#4344,$1.78 B,🇺🇸 USA,Manufacturing,No description
https://companiesmarketcap.com/img/company-logos/256/SAP.JO.png,Sappi,SAP.JO,#4346,$1.78 B,🇿🇦 South Africa,Pulp and paper,No description
https://companiesmarketcap.com/img/company-logos/256/APPS.MC.png,Applus Services,APPS.MC,#4345,$1.78 B,🇪🇸 Spain,Professional services,No description
https://companiesmarketcap.com/img/company-logos/256/KYN.png,Kayne Anderson Capital Advisors,KYN,#4347,$1.78 B,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/MBC.png,MasterBrand,MBC,#4348,$1.78 B,🇺🇸 USA,"Furniture, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/NGD.png,New Gold,NGD,#4349,$1.78 B,🇨🇦 Canada,"Mining, Gold mining",No description
https://companiesmarketcap.com/img/company-logos/256/3020.SR.png,Yamama Saudi Cement Company,3020.SR,#4350,$1.78 B,🇸🇦 Saudi Arabia,"Cement, Building materials",No description
https://companiesmarketcap.com/img/company-logos/256/VLK.AS.png,Van Lanschot Kempen,VLK.AS,#4351,$1.77 B,🇳🇱 Netherlands,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/ASPN.png,Aspen Aerogels,ASPN,#4352,$1.77 B,🇺🇸 USA,Building materials,No description
https://companiesmarketcap.com/img/company-logos/256/STC.KW.png,Kuwait Telecommunications Company,STC.KW,#4353,$1.77 B,🇰🇼 Kuwait,Telecommunication,No description
https://companiesmarketcap.com/img/company-logos/256/GPE.L.png,Great Portland Estates,GPE.L,#4354,$1.77 B,🇬🇧 UK,"Real estate, Investment, REITs",No description
https://companiesmarketcap.com/img/company-logos/256/RBLBANK.NS.png,RBL Bank,RBLBANK.NS,#4359,$1.77 B,🇮🇳 India,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/KMT.png,Kennametal,KMT,#4355,$1.77 B,🇺🇸 USA,No categories,No description
https://companiesmarketcap.com/img/company-logos/256/ENO.MC.png,Elecnor,ENO.MC,#4356,$1.77 B,🇪🇸 Spain,"Construction, Engineering",No description
https://companiesmarketcap.com/img/company-logos/256/SONO.png,Sonos,SONO,#4357,$1.77 B,🇺🇸 USA,Electronics,No description
https://companiesmarketcap.com/img/company-logos/256/HBM.HM.png,Hornbach Baumarkt,HBM.HM,#4358,$1.77 B,🇩🇪 Germany,Retail,No description
https://companiesmarketcap.com/img/company-logos/256/LOOMIS.ST.png,Loomis AB,LOOMIS.ST,#4361,$1.76 B,🇸🇪 Sweden,"Transportation, Security & Protection Services",No description
https://companiesmarketcap.com/img/company-logos/256/LPG.png,Dorian LPG,LPG,#4362,$1.76 B,🇺🇸 USA,"Oil&Gas, Maritime transportation, Transportation",No description
https://companiesmarketcap.com/img/company-logos/256/DOFG.OL.png,DOF Group,DOFG.OL,#4360,$1.77 B,🇳🇴 Norway,"Transportation, Maritime transportation",No description
https://companiesmarketcap.com/img/company-logos/256/PETS.L.png,Pets at Home,PETS.L,#4366,$1.76 B,🇬🇧 UK,Retail,No description
https://companiesmarketcap.com/img/company-logos/256/OFG.png,OFG Bancorp,OFG,#4364,$1.76 B,🇺🇸 USA,"Banks, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/LEHN.SW.png,LEM Holding,LEHN.SW,#4369,$1.75 B,🇨🇭 Switzerland,"Electronics, Manufacturing",No description
https://companiesmarketcap.com/img/company-logos/256/VET.png,Vermilion Energy,VET,#4365,$1.76 B,🇨🇦 Canada,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/HURN.png,Huron Consulting,HURN,#4367,$1.76 B,🇺🇸 USA,Professional services,No description
https://companiesmarketcap.com/img/company-logos/256/MTM.JO.png,Momentum Metropolitan,MTM.JO,#4368,$1.76 B,🇿🇦 South Africa,"Insurance, Financial services",No description
https://companiesmarketcap.com/img/company-logos/256/SANOFI.NS.png,Sanofi India Limited,SANOFI.NS,#4370,$1.75 B,🇮🇳 India,Pharmaceuticals,No description
https://companiesmarketcap.com/img/company-logos/256/OERL.SW.png,OC Oerlikon,OERL.SW,#4371,$1.75 B,🇨🇭 Switzerland,Manufacturing,No description
https://companiesmarketcap.com/img/company-logos/256/ENGINERSIN.NS.png,Engineers India,ENGINERSIN.NS,#4363,$1.76 B,🇮🇳 India,"Professional services, Engineering",No description
https://companiesmarketcap.com/img/company-logos/256/TTML.NS.png,Tata Teleservices,TTML.NS,#4372,$1.75 B,🇮🇳 India,Telecommunication,No description
https://companiesmarketcap.com/img/company-logos/256/6028.T.png,TechnoPro Holdings,6028.T,#4373,$1.75 B,🇯🇵 Japan,"Professional services, Staffing & Employment Services",No description
https://companiesmarketcap.com/img/company-logos/256/SAH.png,Sonic Automotive,SAH,#4374,$1.75 B,🇺🇸 USA,"Used car retailer, Car retail, Retail",No description
https://companiesmarketcap.com/img/company-logos/256/AVI.JO.png,AVI Limited,AVI.JO,#4375,$1.74 B,🇿🇦 South Africa,Food,No description
https://companiesmarketcap.com/img/company-logos/256/NHC.png,National Healthcare,NHC,#4376,$1.74 B,🇺🇸 USA,Healthcare,No description
https://companiesmarketcap.com/img/company-logos/256/VIO.BR.png,Viohalco,VIO.BR,#4377,$1.74 B,🇧🇪 Belgium,"Aluminum, Steel producers, Steel industry",No description
https://companiesmarketcap.com/img/company-logos/256/GEL.png,Genesis Energy L.P.,GEL,#4378,$1.74 B,🇺🇸 USA,"Oil&Gas, Transportation, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/NVAX.png,Novavax,NVAX,#4380,$1.74 B,🇺🇸 USA,"Pharmaceuticals, Biotech",No description
https://companiesmarketcap.com/img/company-logos/256/SJW.png,SJW Group,SJW,#4381,$1.74 B,🇺🇸 USA,Utility companies,No description
https://companiesmarketcap.com/img/company-logos/256/ASTH.png,Astrana Health,ASTH,#4382,$1.74 B,🇺🇸 USA,Healthcare,No description
https://companiesmarketcap.com/img/company-logos/256/GNL.png,Global Net Lease,GNL,#4383,$1.74 B,🇺🇸 USA,"REITs, Real estate, Investment",No description
https://companiesmarketcap.com/img/company-logos/256/IPCO.TO.png,International Petroleum,IPCO.TO,#4384,$1.74 B,🇨🇦 Canada,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/USIM5.SA.png,Usiminas,USIM5.SA,#4385,$1.73 B,🇧🇷 Brazil,"Steel producers, Steel industry",No description
https://companiesmarketcap.com/img/company-logos/256/KRP.png,Kimbell Royalty Partners,KRP,#4386,$1.73 B,🇺🇸 USA,"Oil&Gas, Energy",No description
https://companiesmarketcap.com/img/company-logos/256/2007.HK.png,Country Garden,2007.HK,#4388,$1.73 B,🇨🇳 China,Real estate,No description
https://companiesmarketcap.com/img/company-logos/256/DHT.png,DHT Holdings,DHT,#4389,$1.73 B,🇧🇲 Bermuda,"Oil&Gas, Transportation, Maritime transportation",No description
https://companiesmarketcap.com/img/company-logos/256/AMTD.png,AMTD IDEA Group,AMTD,#4390,$1.73 B,🇭🇰 Hong Kong,Financial services,No description
https://companiesmarketcap.com/img/company-logos/256/HG.png,Hamilton Insurance Group,HG,#4391,$1.73 B,🇧🇲 Bermuda,Insurance,No description
https://companiesmarketcap.com/img/company-logos/256/PVR.NS.png,PVR Cinemas,PVR.NS,#4392,$1.73 B,🇮🇳 India,Entertainment,No description
https://companiesmarketcap.com/img/company-logos/256/3292.T.png,AEON REIT Investment,3292.T,#4393,$1.73 B,🇯🇵 Japan,"Real estate, Investment, REITs",No description
https://companiesmarketcap.com/img/company-logos/256/TU.BK.png,Thai Union Group,TU.BK,#4379,$1.74 B,🇹🇭 Thailand,Food,No description
